Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;464,82;Spy x Family - 05 [1080p][Dublado][PT-BR].mp4;Spy.x.Family.E05.1080p.H265.mp4;Dublado Portugues;/mnt/Media/Anime-Cartoon/SpyxFamily/Dublado Portugues/Spy x Family - 05 [1080p][Dublado][PT-BR].mp4
NAO;464,16;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 02 [1280x720][HDTV][Hi10p][F683965A].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E02.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 02 [1280x720][HDTV][Hi10p][F683965A].mkv
NAO;464,16;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 02 [1280x720][HDTV][Hi10p][F683965A].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E02.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 02 [1280x720][HDTV][Hi10p][F683965A].mkv
NAO;463,84;[Erai-raws] Seiken Gakuin no Maken Tsukai - 11 [1080p][46805E06].mkv;Seiken.Gakuin.no.Maken.Tsukai.E11.1080p.H265.mkv;Seiken Gakuin no Maken Tsukai;/mnt/Media/Anime-Cartoon/Seiken Gakuin no Maken Tsukai/[Erai-raws] Seiken Gakuin no Maken Tsukai - 11 [1080p][46805E06].mkv
NAO;463,19;"[EA]Steins;Gate_0_06_[1280x720][BDRIP][Hi10p][E2D0A0C7].mkv";"Steins;Gate.0.E06.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_06_[1280x720][BDRIP][Hi10p][E2D0A0C7].mkv"
NAO;462,54;S2e9.mp4;S2e9.S02E09.720p.H265.mp4;RegalAcademy;/mnt/Media/Anime-Cartoon/RegalAcademy/S2e9.mp4
NAO;460,03;"[EA]Steins;Gate_0_03_[1280x720][BDRIP][Hi10p][268869C8].mkv";"Steins;Gate.0.E03.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_03_[1280x720][BDRIP][Hi10p][268869C8].mkv"
NAO;459,90;[EA]Toradora!_16_[1280x720][BDRIP][Hi10p][BFC81B1A].mkv;Toradora!.E16.720p.H265.mkv;Toradora! + OVA  [720p][BD];/mnt/Media/Anime-Cartoon/Toradora! + OVA  [720p][BD]/[EA]Toradora!_16_[1280x720][BDRIP][Hi10p][BFC81B1A].mkv
NAO;457,79;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 09 [1280x720][HDTV][Hi10p][5F2146B1].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E09.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 09 [1280x720][HDTV][Hi10p][5F2146B1].mkv
NAO;457,79;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 09 [1280x720][HDTV][Hi10p][5F2146B1].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E09.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 09 [1280x720][HDTV][Hi10p][5F2146B1].mkv
NAO;456,02;"[EA]Steins;Gate_0_05_[1280x720][BDRIP][Hi10p][807B068B].mkv";"Steins;Gate.0.E05.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_05_[1280x720][BDRIP][Hi10p][807B068B].mkv"
NAO;455,61;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 08 [1280x720][HDTV][Hi10p][8622D58D].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E08.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 08 [1280x720][HDTV][Hi10p][8622D58D].mkv
NAO;455,61;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 08 [1280x720][HDTV][Hi10p][8622D58D].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E08.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 08 [1280x720][HDTV][Hi10p][8622D58D].mkv
NAO;455,22;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 05 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E05.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 05 [720p][Multiple Subtitle].mkv
NAO;453,53;KimetsunoYaiba-10-Juntos Para Sempre.mkv;KimetsunoYaiba.E10.720p.H265.mkv;S01;/mnt/Media/Anime-Cartoon/Kimetsu.no.Yaiba/S01/KimetsunoYaiba-10-Juntos Para Sempre.mkv
NAO;451,43;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 05 [1280x720][HDTV][Hi10p][BAF947FF].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E05.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 05 [1280x720][HDTV][Hi10p][BAF947FF].mkv
NAO;451,43;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 05 [1280x720][HDTV][Hi10p][BAF947FF].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E05.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 05 [1280x720][HDTV][Hi10p][BAF947FF].mkv
NAO;451,32;"[EA]Steins;Gate_0_07_[1280x720][BDRIP][Hi10p][367A33BF].mkv";"Steins;Gate.0.E07.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_07_[1280x720][BDRIP][Hi10p][367A33BF].mkv"
NAO;448,95;[EA]Toradora!_19_[1280x720][BDRIP][Hi10p][5D8FE814].mkv;Toradora!.E19.720p.H265.mkv;Toradora! + OVA  [720p][BD];/mnt/Media/Anime-Cartoon/Toradora! + OVA  [720p][BD]/[EA]Toradora!_19_[1280x720][BDRIP][Hi10p][5D8FE814].mkv
NAO;448,91;"[EA]Steins;Gate_0_04_[1280x720][BDRIP][Hi10p][575F17F0].mkv";"Steins;Gate.0.E04.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_04_[1280x720][BDRIP][Hi10p][575F17F0].mkv"
NAO;446,00;[OldAge] Haikyuu!! To The Top 2 - 19 [599E713C].mkv;Haikyuu!!.To.The.Top.2.E19.720p.H265.mkv;Haikyuu!! 4aTemporada To The Top;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 4aTemporada To The Top/[OldAge] Haikyuu!! To The Top 2 - 19 [599E713C].mkv
NAO;445,74;SteinsGate_23.mkv;SteinsGate.E23.720p.H265.mkv;SteinsGate+OAD720p;/mnt/Media/Anime-Cartoon/SteinsGate/S01/SteinsGate+OAD720p/SteinsGate_23.mkv
NAO;445,62;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 06 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E06.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 06 [720p][Multiple Subtitle].mkv
NAO;445,09;[Erai-raws] Seiken Gakuin no Maken Tsukai - 05 [1080p][00FDDF33].mkv;Seiken.Gakuin.no.Maken.Tsukai.E05.1080p.H265.mkv;Seiken Gakuin no Maken Tsukai;/mnt/Media/Anime-Cartoon/Seiken Gakuin no Maken Tsukai/[Erai-raws] Seiken Gakuin no Maken Tsukai - 05 [1080p][00FDDF33].mkv
NAO;443,87;[EmmidSubs & Infinite] Nande Koko ni Sensei ga - 06 [BD 1080p FLAC] [D7CA3E33].mkv;Nande.Koko.ni.Sensei.ga.E06.1080p.H265.mkv;Nande Koko ni Sensei ga + Especial [BD 1080p FLAC];/mnt/Media/Anime-Cartoon/Nande Koko ni Sensei ga + Especial [BD 1080p FLAC]/[EmmidSubs & Infinite] Nande Koko ni Sensei ga - 06 [BD 1080p FLAC] [D7CA3E33].mkv
NAO;443,50;[Erai-raws] Kimetsu no Yaiba - 10 [720p][Multiple Subtitle].mkv;Kimetsu.no.Yaiba.E10.720p.H265.mkv;[Erai-raws] Kimetsu no Yaiba - 01 ~ 26 [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kimetsu.no.Yaiba/[Erai-raws] Kimetsu no Yaiba - 01 ~ 26 [720p][Multiple Subtitle]/[Erai-raws] Kimetsu no Yaiba - 10 [720p][Multiple Subtitle].mkv
NAO;442,07;Zero_no_Tsukaima_1st_06_[V2][Lolicons_Anonimos][BD-720P][1B40DCEE].mkv;Zero.no.Tsukaima.1st.E06.720p.H265.mkv;Lolicons;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S01/Lolicons/Zero_no_Tsukaima_1st_06_[V2][Lolicons_Anonimos][BD-720P][1B40DCEE].mkv
NAO;440,71;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 07 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E07.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 07 [720p][Multiple Subtitle].mkv
NAO;439,51;[Erai-raws] Yakunara Mug Cup mo - 12 END [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E12.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 12 END [720p][Multiple Subtitle].mkv
NAO;439,44;[Erai-raws] Yakunara Mug Cup mo - 10 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E10.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 10 [720p][Multiple Subtitle].mkv
NAO;439,39;[Erai-raws] Kage no Jitsuryokusha ni Naritakute! 2nd Season - 08 [1080p][059B3183].mkv;Kage.no.Jitsuryokusha.ni.Naritakute!.2nd.Season.E08.1080p.H265.mkv;Kage no Jitsuryokusha ni Naritakute S2;/mnt/Media/Anime-Cartoon/Kage no Jitsuryokusha ni Naritakute!/Kage no Jitsuryokusha ni Naritakute S2/[Erai-raws] Kage no Jitsuryokusha ni Naritakute! 2nd Season - 08 [1080p][059B3183].mkv
NAO;439,36;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 01 [1280x720][HDTV][Hi10p][0A77AD73].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E01.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 01 [1280x720][HDTV][Hi10p][0A77AD73].mkv
NAO;439,36;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 01 [1280x720][HDTV][Hi10p][0A77AD73].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E01.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 01 [1280x720][HDTV][Hi10p][0A77AD73].mkv
NAO;439,31;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 06 [1280x720][HDTV][Hi10p][CF37D912].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E06.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 06 [1280x720][HDTV][Hi10p][CF37D912].mkv
NAO;439,31;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 06 [1280x720][HDTV][Hi10p][CF37D912].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E06.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 06 [1280x720][HDTV][Hi10p][CF37D912].mkv
NAO;438,92;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 09 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E09.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 09 [720p][Multiple Subtitle].mkv
NAO;437,62;"[EA]Steins;Gate_0_01_[1280x720][BDRIP][Hi10p][AFA73073].mkv";"Steins;Gate.0.E01.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_01_[1280x720][BDRIP][Hi10p][AFA73073].mkv"
NAO;437,27;[EA]Toradora!_25_Final_[1280x720][BDRIP][Hi10p][C090EC6C].mkv;Toradora!.E25.720p.H265.mkv;Toradora! + OVA  [720p][BD];/mnt/Media/Anime-Cartoon/Toradora! + OVA  [720p][BD]/[EA]Toradora!_25_Final_[1280x720][BDRIP][Hi10p][C090EC6C].mkv
NAO;436,92;[Erai-raws] Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta - 01 [1080p][Multiple Subtitle][D773FCCC].mkv;Noumin.Kanren.no.Skill.Bakka.Agetetara.Naze.ka.Tsuyoku.Natta.E01.1080p.H265.mkv;Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta - 01 ~ 12 [1080p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta - 01 ~ 12 [1080p][Multiple Subtitle]/[Erai-raws] Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta - 01 [1080p][Multiple Subtitle][D773FCCC].mkv
NAO;436,53;[EmmidSubs & Infinite] Nande Koko ni Sensei ga - 02 [BD 1080p FLAC] [04B6784B].mkv;Nande.Koko.ni.Sensei.ga.E02.1080p.H265.mkv;Nande Koko ni Sensei ga + Especial [BD 1080p FLAC];/mnt/Media/Anime-Cartoon/Nande Koko ni Sensei ga + Especial [BD 1080p FLAC]/[EmmidSubs & Infinite] Nande Koko ni Sensei ga - 02 [BD 1080p FLAC] [04B6784B].mkv
NAO;436,47;[Erai-raws] Yakunara Mug Cup mo - 08 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E08.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 08 [720p][Multiple Subtitle].mkv
NAO;436,23;[Erai-raws] Yakunara Mug Cup mo - 05 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E05.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 05 [720p][Multiple Subtitle].mkv
NAO;436,01;[Erai-raws] Yakunara Mug Cup mo - 01 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E01.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 01 [720p][Multiple Subtitle].mkv
NAO;435,90;[Erai-raws] Yakunara Mug Cup mo - 09 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E09.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 09 [720p][Multiple Subtitle].mkv
NAO;435,81;[Erai-raws] Yakunara Mug Cup mo - 03 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E03.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 03 [720p][Multiple Subtitle].mkv
NAO;435,72;[Erai-raws] Yakunara Mug Cup mo - 06 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E06.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 06 [720p][Multiple Subtitle].mkv
NAO;435,68;[Erai-raws] Yakunara Mug Cup mo - 04 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E04.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 04 [720p][Multiple Subtitle].mkv
NAO;435,27;[Erai-raws] Yakunara Mug Cup mo - 02 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E02.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 02 [720p][Multiple Subtitle].mkv
NAO;435,12;[Erai-raws] Yakunara Mug Cup mo - 07 [720p][Multiple Subtitle].mkv;Yakunara.Mug.Cup.mo.E07.720p.H265.mkv;Yakunara Mug Cup mo;/mnt/Media/Anime-Cartoon/Yakunara Mug Cup mo/[Erai-raws] Yakunara Mug Cup mo - 07 [720p][Multiple Subtitle].mkv
NAO;433,53;Shokei Shoujo no Virgin Road - 05 [1080p][PT-BR].mp4;Shokei.Shoujo.no.Virgin.Road.E05.1080p.H265.mp4;Shokei Shoujo no Virgin Road;/mnt/Media/Anime-Cartoon/Shokei Shoujo no Virgin Road/Shokei Shoujo no Virgin Road - 05 [1080p][PT-BR].mp4
NAO;431,42;[Erai-raws] Kage no Jitsuryokusha ni Naritakute - 05 [1080p][Multiple Subtitle][372986CF].mkv;Kage.no.Jitsuryokusha.ni.Naritakute.E05.1080p.H265.mkv;[Erai-raws] Kage no Jitsuryokusha ni Naritakute! - 01 ~ 20 [1080p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kage no Jitsuryokusha ni Naritakute!/[Erai-raws] Kage no Jitsuryokusha ni Naritakute! - 01 ~ 20 [1080p][Multiple Subtitle]/[Erai-raws] Kage no Jitsuryokusha ni Naritakute - 05 [1080p][Multiple Subtitle][372986CF].mkv
NAO;429,69;[OldAge] Haikyuu!! To The Top 2 - 15v2 [E7D368BA].mkv;Haikyuu!!.To.The.Top.2.E15.720p.H265.mkv;Haikyuu!! 4aTemporada To The Top;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 4aTemporada To The Top/[OldAge] Haikyuu!! To The Top 2 - 15v2 [E7D368BA].mkv
NAO;429,10;Spy x Family - 08 [1080p][Dublado][PT-BR].mp4;Spy.x.Family.E08.1080p.H265.mp4;Dublado Portugues;/mnt/Media/Anime-Cartoon/SpyxFamily/Dublado Portugues/Spy x Family - 08 [1080p][Dublado][PT-BR].mp4
NAO;428,85;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 07 [1280x720][HDTV][Hi10p][9925EF63].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E07.720p.H265.mkv;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p];/mnt/Media/Anime-Cartoon/Haikyuu!!/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou [720p]/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 07 [1280x720][HDTV][Hi10p][9925EF63].mkv
NAO;428,85;[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 07 [1280x720][HDTV][Hi10p][9925EF63].mkv;Haikyuu!!.Karasuno.Koukou.VS.Shiratorizawa.Gakuen.Koukou.E07.720p.H265.mkv;10bits;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 3aTemporada Karasuno Koukou VS Shiratorizawa Gakuen Koukou/10bits/[Ichiban] Haikyuu!! Karasuno Koukou VS Shiratorizawa Gakuen Koukou - 07 [1280x720][HDTV][Hi10p][9925EF63].mkv
NAO;428,52;[OldAge] Haikyuu!! To The Top 2 - 21 [86AAD9DF].mkv;Haikyuu!!.To.The.Top.2.E21.720p.H265.mkv;Haikyuu!! 4aTemporada To The Top;/mnt/Media/Anime-Cartoon/Haikyuu!!/Haikyuu!! 4aTemporada To The Top/[OldAge] Haikyuu!! To The Top 2 - 21 [86AAD9DF].mkv
NAO;428,38;KimetsunoYaiba-03-Sabito e Makomo.mkv;KimetsunoYaiba.E03.720p.H265.mkv;S01;/mnt/Media/Anime-Cartoon/Kimetsu.no.Yaiba/S01/KimetsunoYaiba-03-Sabito e Makomo.mkv
NAO;427,91;Shokei Shoujo no Virgin Road - 11 [1080p][PT-BR].mp4;Shokei.Shoujo.no.Virgin.Road.E11.1080p.H265.mp4;Shokei Shoujo no Virgin Road;/mnt/Media/Anime-Cartoon/Shokei Shoujo no Virgin Road/Shokei Shoujo no Virgin Road - 11 [1080p][PT-BR].mp4
NAO;427,39;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 08 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E08.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 08 [720p][Multiple Subtitle].mkv
NAO;427,34;[Erai-raws] Kage no Jitsuryokusha ni Naritakute! 2nd Season - 03 [1080p][04D51C81].mkv;Kage.no.Jitsuryokusha.ni.Naritakute!.2nd.Season.E03.1080p.H265.mkv;Kage no Jitsuryokusha ni Naritakute S2;/mnt/Media/Anime-Cartoon/Kage no Jitsuryokusha ni Naritakute!/Kage no Jitsuryokusha ni Naritakute S2/[Erai-raws] Kage no Jitsuryokusha ni Naritakute! 2nd Season - 03 [1080p][04D51C81].mkv
NAO;426,11;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 03 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E03.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 03 [720p][Multiple Subtitle].mkv
NAO;424,41;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 13 [720p][Multiple Subtitle].mkv;Kobayashi-san.Chi.no.Maid.Dragon.E13.720p.H265.mkv;[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle];/mnt/Media/Anime-Cartoon/Kobayashi-san Chi no Maid Dragon/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 01 ~ 13 + Special [720p][Multiple Subtitle]/[Erai-raws] Kobayashi-san Chi no Maid Dragon - 13 [720p][Multiple Subtitle].mkv
