Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;1940,90;Prey.2022.PROPER.1080p.WEBRip.x264-RARBG.mp4;Prey.2022.1080p.H265.mp4;Prey.2022.PROPER.1080p.WEBRip.x264-RARBG;/mnt/Media/filmes/Franquias/Predator/Prey.2022.PROPER.1080p.WEBRip.x264-RARBG/Prey.2022.PROPER.1080p.WEBRip.x264-RARBG.mp4
NAO;1930,33;Zombieland.Double.Tap.2019.1080p.BluRay.H264.AAC-RARBG.mkv;Zombieland.Double.Tap.2019.1080p.H265.mkv;Zombieland.Double.Tap.2019.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/2019/Zombieland.Double.Tap.2019.1080p.BluRay.H264.AAC-RARBG/Zombieland.Double.Tap.2019.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1919,69;Honest.Thief.2020.1080p.BluRay.H264.AAC-RARBG.mkv;Honest.Thief.2020.1080p.H265.mkv;Honest.Thief.2020.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/2020/Honest.Thief.2020.1080p.BluRay.H264.AAC-RARBG/Honest.Thief.2020.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1918,41;The.Contractor.2007.1080p.BluRay.H264.AAC-RARBG.mkv;The.Contractor.2007.1080p.H265.mkv;The.Contractor.2007.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/The.Contractor.2007.1080p.BluRay.H264.AAC-RARBG/The.Contractor.2007.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1915,66;Taken.2.2012.UNRATED.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv;Taken.2.2012.1080p.H265.mkv;Taken.2.2012.UNRATED.EXTENDED.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Taken/Taken.2.2012.UNRATED.EXTENDED.1080p.BluRay.H264.AAC-RARBG/Taken.2.2012.UNRATED.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1908,57;Men.In.Black.1997.REMASTERED.1080p.BluRay.H264.AAC-RARBG.mkv;Men.In.Black.1997.1080p.H265.mkv;Men.In.Black.1997.REMASTERED.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Men.In.Black.1997.REMASTERED.1080p.BluRay.H264.AAC-RARBG/Men.In.Black.1997.REMASTERED.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1894,02;Arrival.2016.DVDScr.XVID.AC3.HQ.Hive-CM8.avi;Arrival.2016.480p.H265.avi;Arrival.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/2016/Arrival.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/Arrival.2016.DVDScr.XVID.AC3.HQ.Hive-CM8.avi
NAO;1873,95;R.I.P.D.2013.1080p.BluRay.H264.AAC-RARBG.mp4;R.I.P.D..2013.1080p.H265.mp4;R.I.P.D.2013.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/R.I.P.D.2013.1080p.BluRay.H264.AAC-RARBG/R.I.P.D.2013.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;1873,82;The.Ugly.Truth.2009.1080p.BluRay.H264.AAC-RARBG.mp4;The.Ugly.Truth.2009.1080p.H265.mp4;The.Ugly.Truth.2009.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/The.Ugly.Truth.2009.1080p.BluRay.H264.AAC-RARBG/The.Ugly.Truth.2009.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;1872,94;MFADGTL.mp4;MFADGTL.1080p.H265.mp4;OLD;/mnt/Media/filmes/OLD/MFADGTL.mp4
NAO;1871,34;Hitman.Agent.47.2015.1080p.BluRay.H264.AAC-RARBG.mkv;Hitman.Agent.47.2015.1080p.H265.mkv;Hitman.Agent.47.2015.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Hitman.Agent.47.2015.1080p.BluRay.H264.AAC-RARBG/Hitman.Agent.47.2015.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1870,91;Sherpa.2015.1080p.BluRay.H264.AAC-RARBG.mp4;Sherpa.2015.1080p.H265.mp4;Sherpa.2015.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/escalada/Sherpa.2015.1080p.BluRay.H264.AAC-RARBG/Sherpa.2015.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;1869,45;Simulant.2023.1080p.WEBRip.x264-RARBG.mp4;Simulant.2023.1080p.H265.mp4;Simulant.2023.1080p.WEBRip.x264-RARBG;/mnt/Media/filmes/2023/Simulant.2023.1080p.WEBRip.x264-RARBG/Simulant.2023.1080p.WEBRip.x264-RARBG.mp4
NAO;1834,51;Hitman.2007.1080p.BluRay.H264.AAC-RARBG.mkv;Hitman.2007.1080p.H265.mkv;Hitman.2007.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Hitman.2007.1080p.BluRay.H264.AAC-RARBG/Hitman.2007.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1826,78;Taken.2008.1080p.BluRay.H264.AAC-RARBG.mkv;Taken.2008.1080p.H265.mkv;Taken.2008.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Taken/Taken.2008.1080p.BluRay.H264.AAC-RARBG/Taken.2008.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1820,93;Rambo.First.Blood.1982.REMASTERED.1080p.BluRay.H264.AAC-RARBG.mkv;Rambo.First.Blood.1982.1080p.H265.mkv;Rambo.First.Blood.1982.REMASTERED.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Rambo.First.Blood.1982.REMASTERED.1080p.BluRay.H264.AAC-RARBG/Rambo.First.Blood.1982.REMASTERED.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;1796,36;Perfect.Sense.2011.1080p.BluRay.H264.AAC-RARBG.mp4;Perfect.Sense.2011.1080p.H265.mp4;Perfect.Sense.2011.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Perfect.Sense.2011.1080p.BluRay.H264.AAC-RARBG/Perfect.Sense.2011.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;1790,76;The.Beyond.2017.1080p.WEBRip.x264-RARBG.mkv;The.Beyond.2017.1080p.H265.mkv;The.Beyond.2017.1080p.WEBRip.x264-RARBG;/mnt/Media/filmes/2017/The.Beyond.2017.1080p.WEBRip.x264-RARBG/The.Beyond.2017.1080p.WEBRip.x264-RARBG.mkv
NAO;1785,95;The Last Airbender.mp4;The.Last.Airbender.720p.H265.mp4;The Last Airbender 2010 720p BRRip x264-HDLiTE;/mnt/Media/filmes/OLD/The Last Airbender 2010 720p BRRip x264-HDLiTE/The Last Airbender.mp4
NAO;1780,04;Cold.Blood.Legacy.2019.1080p.WEBRip.x264-RARBG.mkv;Cold.Blood.Legacy.2019.1080p.H265.mkv;Cold.Blood.Legacy.2019.1080p.WEBRip.x264-RARBG;/mnt/Media/filmes/2019/Cold.Blood.Legacy.2019.1080p.WEBRip.x264-RARBG/Cold.Blood.Legacy.2019.1080p.WEBRip.x264-RARBG.mkv
NAO;1751,65;The.Shape.of.Water.2017.DVDScr.XVID.AC3.HQ.Hive-CM8.avi;The.Shape.of.Water.2017.480p.H265.avi;The.Shape.of.Water.2017.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/2017/The.Shape.of.Water.2017.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/The.Shape.of.Water.2017.DVDScr.XVID.AC3.HQ.Hive-CM8.avi
NAO;1728,13;Nobody.2021.1080p.WEBRip.x264.AAC5.1-[YTS.MX].mkv;Nobody.2021.1080p.H265.mkv;Nobody (2021) [1080p] [WEBRip] [5.1] [YTS.MX];/mnt/Media/filmes/2021/Nobody (2021) [1080p] [WEBRip] [5.1] [YTS.MX]/Nobody.2021.1080p.WEBRip.x264.AAC5.1-[YTS.MX].mkv
NAO;1721,04;Live.by.Night.2016.DVDScr.XVID.AC3.HQ.Hive-CM8.avi;Live.by.Night.2016.480p.H265.avi;Live.by.Night.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/2016/Live.by.Night.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/Live.by.Night.2016.DVDScr.XVID.AC3.HQ.Hive-CM8.avi
NAO;1713,50;Attack.The.Block.2011.1080p.BluRay.H264.AAC-RARBG.mp4;Attack.The.Block.2011.1080p.H265.mp4;Attack.The.Block.2011.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Attack.The.Block.2011.1080p.BluRay.H264.AAC-RARBG/Attack.The.Block.2011.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;1693,25;Doctor.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8.avi;Doctor.Strange.2016.480p.H265.avi;Dr.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/Franquias/Marvel-DC/Dr.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/Doctor.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8.avi
NAO;1661,28;Black.Panther.2018.720p.BluRay.H264.AAC-RARBG.mkv;Black.Panther.2018.720p.H265.mkv;Black.Panther.2018.720p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Marvel-DC/Black.Panther.2018.720p.BluRay.H264.AAC-RARBG/Black.Panther.2018.720p.BluRay.H264.AAC-RARBG.mkv
NAO;1647,68;Limitless 2011 480p BRRip XviD (avi) [TFRG].avi;Limitless.2011.480p.H265.avi;Limitless 2011 720p BRRip XviD (avi) [TFRG];/mnt/Media/filmes/OLD/Limitless 2011 720p BRRip XviD (avi) [TFRG]/Limitless 2011 480p BRRip XviD (avi) [TFRG].avi
NAO;1647,60;Killers.Of.The.Flower.Moon.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv;Killers.Of.The.Flower.Moon.2023.1080p.H265.mkv;Killers.Of.The.Flower.Moon.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Killers.Of.The.Flower.Moon.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx]/Killers.Of.The.Flower.Moon.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv
NAO;1645,40;Rebel.Moon.Part.One.A.Child.of.Fire.2023.1080p.NF.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv;Rebel.Moon.2023.1080p.H265.mkv;Rebel.Moon.Part.One.A.Child.of.Fire.2023.1080p.NF.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Rebel.Moon.Part.One.A.Child.of.Fire.2023.1080p.NF.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx]/Rebel.Moon.Part.One.A.Child.of.Fire.2023.1080p.NF.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv
NAO;1645,13;Napoleon.2023.1080p.AMZN.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv;Napoleon.2023.1080p.H265.mkv;Napoleon.2023.1080p.AMZN.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Napoleon.2023.1080p.AMZN.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx]/Napoleon.2023.1080p.AMZN.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv
NAO;1642,71;Indiana.Jones.and.the.Dial.of.Destiny.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv;Indiana.Jones.and.the.Dial.of.Destiny.2023.1080p.H265.mkv;Indiana.Jones.and.the.Dial.of.Destiny.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Indiana.Jones.and.the.Dial.of.Destiny.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG[TGx]/Indiana.Jones.and.the.Dial.of.Destiny.2023.1080p.WEBRip.1600MB.DD5.1.x264-GalaxyRG.mkv
NAO;1604,98;Starship.Troopers.1997.720p.BluRay.H264.AAC-RARBG.mp4;Starship.Troopers.1997.720p.H265.mp4;Starship.Troopers.1997.720p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Starship.Troopers.1997.720p.BluRay.H264.AAC-RARBG/Starship.Troopers.1997.720p.BluRay.H264.AAC-RARBG.mp4
NAO;1552,36;Terminator.Genisys.2015.720p.BluRay.H264.AAC-RARBG.mkv;Terminator.Genisys.2015.720p.H265.mkv;Terminator.Genisys.2015.720p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Terminator/Terminator.Genisys.2015.720p.BluRay.H264.AAC-RARBG/Terminator.Genisys.2015.720p.BluRay.H264.AAC-RARBG.mkv
NAO;1539,02;The.Adventures.of.Beatle.2015.1080p.BluRay.H264.AAC-RARBG.mp4;The.Adventures.of.Beatle.2015.1080p.H265.mp4;The.Adventures.of.Beatle.2015.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/The.Adventures.of.Beatle.2015.1080p.BluRay.H264.AAC-RARBG/The.Adventures.of.Beatle.2015.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;1535,95;The.Wind.Rises.2013.720p.BluRay.H264.AAC-RARBG.mp4;The.Wind.Rises.2013.720p.H265.mp4;The.Wind.Rises.2013.720p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/The.Wind.Rises.2013.720p.BluRay.H264.AAC-RARBG/The.Wind.Rises.2013.720p.BluRay.H264.AAC-RARBG.mp4
NAO;1517,63;The Girl With The Dragon Tattoo (2011)  R5 DD 5.1 XVID EXTERNE SUBS-TBS.avi;The.Girl.With.The.Dragon.Tattoo.2011.480p.H265.avi;Movie;/mnt/Media/filmes/Franquias/The_Girl_With_The_Dragon_Tatoo/The Girl With The Dragon Tatoo(2011)(R5)(1,5 GB)(nlubs-ext)(Xvid)-TBS/Movie/The Girl With The Dragon Tattoo (2011)  R5 DD 5.1 XVID EXTERNE SUBS-TBS.avi
NAO;1513,69;The.Brave.One.2007.720p.BluRay.H264.AAC-RARBG.mp4;The.Brave.One.2007.720p.H265.mp4;The.Brave.One.2007.720p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/The.Brave.One.2007.720p.BluRay.H264.AAC-RARBG/The.Brave.One.2007.720p.BluRay.H264.AAC-RARBG.mp4
NAO;1465,42;02 I Spit On Your Grave ReBoot - Horror 2010 Eng Subs 720p [H264-mp4].mp4;02.I.Spit.On.Your.Grave.ReBoot.2010.720p.H265.mp4;I Spit On Your Grave 5 Film Collection;/mnt/Media/filmes/Franquias/I Spit On Your Grave - Complete 5 Movie Collection 1978-2019 Eng Subs 720p [H264-mp4]/I Spit On Your Grave 5 Film Collection/02 I Spit On Your Grave ReBoot - Horror 2010 Eng Subs 720p [H264-mp4].mp4
NAO;1439,08;The.Killer.2023.1080p.NF.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;The.Killer.2023.1080p.H265.mkv;The.Killer.2023.1080p.NF.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/The.Killer.2023.1080p.NF.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/The.Killer.2023.1080p.NF.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1438,53;The.Equalizer.3.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;The.Equalizer.3.2023.1080p.H265.mkv;The.Equalizer.3.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/The.Equalizer.3.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/The.Equalizer.3.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1437,84;Blue.Beetle.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Blue.Beetle.2023.1080p.H265.mkv;2023;/mnt/Media/filmes/2023/Blue.Beetle.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1437,61;Finestkind.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Finestkind.2023.1080p.H265.mkv;Finestkind.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Finestkind.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/Finestkind.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1437,33;In.The.Land.Of.Saints.And.Sinners.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;In.The.Land.Of.Saints.And.Sinners.2023.1080p.H265.mkv;In.The.Land.Of.Saints.And.Sinners.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/In.The.Land.Of.Saints.And.Sinners.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/In.The.Land.Of.Saints.And.Sinners.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,94;Fast.Charlie.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Fast.Charlie.2023.1080p.H265.mkv;Fast.Charlie.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Fast.Charlie.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/Fast.Charlie.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,81;Barbie.2023.1080p.iT.HC.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Barbie.2023.1080p.H265.mkv;2023;/mnt/Media/filmes/2023/Barbie.2023.1080p.iT.HC.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,62;Godzilla.x.Kong.The.New.Empire.2024.REPACK2.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Godzilla.x.Kong.The.New.Empire.2024.1080p.H265.mkv;Godzilla.x.Kong.The.New.Empire.2024.REPACK2.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/Franquias/Godzilla/Godzilla.x.Kong.The.New.Empire.2024.REPACK2.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/Godzilla.x.Kong.The.New.Empire.2024.REPACK2.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,58;Freelance.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Freelance.2023.1080p.H265.mkv;Freelance.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Freelance.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/Freelance.2023.1080p.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,28;97.Minutes.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;97.Minutes.2023.1080p.H265.mkv;2023;/mnt/Media/filmes/2023/97.Minutes.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,09;Silent.Night.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;Silent.Night.2023.1080p.H265.mkv;Silent.Night.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/2023/Silent.Night.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/Silent.Night.2023.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1436,07;The.Beekeeper.2024.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv;The.Beekeeper.2024.1080p.H265.mkv;The.Beekeeper.2024.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx];/mnt/Media/filmes/The.Beekeeper.2024.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG[TGx]/The.Beekeeper.2024.1080p.AMZN.WEBRip.1400MB.DD5.1.x264-GalaxyRG.mkv
NAO;1434,42;03 I Spit On Your Grave 2 - Horror 2013 Eng Subs 720p [H264-mp4].mp4;03.I.Spit.On.Your.Grave.2.2013.720p.H265.mp4;I Spit On Your Grave 5 Film Collection;/mnt/Media/filmes/Franquias/I Spit On Your Grave - Complete 5 Movie Collection 1978-2019 Eng Subs 720p [H264-mp4]/I Spit On Your Grave 5 Film Collection/03 I Spit On Your Grave 2 - Horror 2013 Eng Subs 720p [H264-mp4].mp4
NAO;1411,05;L.Outsider.2016.FRENCH.BDRip.XViD-FUNKKY.avi;L.Outsider.2016.480p.H265.avi;l-outsider;/mnt/Media/filmes/OLD/l-outsider/L.Outsider.2016.FRENCH.BDRip.XViD-FUNKKY.avi
NAO;1408,30;EDRLZIRSINGLEG.mp4;EDRLZIRSINGLEG.1080p.H265.mp4;OLD;/mnt/Media/filmes/OLD/EDRLZIRSINGLEG.mp4
NAO;1392,66;Fantastic.Beasts.The.Secrets.of.Dumbledore.2022.KORSUB.HDRip.x264.AAC2.0-SHITBOX.mp4;Fantastic.Beasts.The.Secrets.of.Dumbledore.2022.480p.H265.mp4;Fantastic.Beasts.The.Secrets.of.Dumbledore.2022.KORSUB.HDRip.x264.AAC2.0-SHITBOX;/mnt/Media/filmes/2022/Fantastic.Beasts.The.Secrets.of.Dumbledore.2022.KORSUB.HDRip.x264.AAC2.0-SHITBOX/Fantastic.Beasts.The.Secrets.of.Dumbledore.2022.KORSUB.HDRip.x264.AAC2.0-SHITBOX.mp4
NAO;1389,87;Atomica.2017.HDRip.XviD.AC3-EVO.avi;Atomica.2017.480p.H265.avi;Atomica.2017.HDRip.XviD.AC3-EVO;/mnt/Media/filmes/2017/Atomica.2017.HDRip.XviD.AC3-EVO/Atomica.2017.HDRip.XviD.AC3-EVO.avi
NAO;1387,39;Un cuento chino.avi;Un.cuento.chino.480p.H265.avi;Un cuento chino;/mnt/Media/filmes/OLD/Un cuento chino/Un cuento chino.avi
NAO;1370,23;01 I Spit On Your Grave - Horror 1978 Eng Subs 720p [H264-mp4].mp4;01.I.Spit.On.Your.Grave.1978.720p.H265.mp4;I Spit On Your Grave 5 Film Collection;/mnt/Media/filmes/Franquias/I Spit On Your Grave - Complete 5 Movie Collection 1978-2019 Eng Subs 720p [H264-mp4]/I Spit On Your Grave 5 Film Collection/01 I Spit On Your Grave - Horror 1978 Eng Subs 720p [H264-mp4].mp4
NAO;1341,90;In Time (2011) DVDRip XviD-MAXSPEED www.torentz.3xforum.ro.avi;In.Time.2011.480p.H265.avi;In Time (2011) DVDRip XviD-MAXSPEED;/mnt/Media/filmes/OLD/In Time (2011) DVDRip XviD-MAXSPEED/In Time (2011) DVDRip XviD-MAXSPEED www.torentz.3xforum.ro.avi
NAO;1319,23;Thor 2011 TS READNFO XViD - IMAGiNE.avi;Thor.2011.480p.H265.avi;Thor 2011 TS READNFO XViD - IMAGiNE;/mnt/Media/filmes/Franquias/Marvel-DC/Thor 2011 TS READNFO XViD - IMAGiNE/Thor 2011 TS READNFO XViD - IMAGiNE.avi
NAO;1308,86;Gangster.Squad.2013.BRRip.XviD.MP3-RARBG.avi;Gangster.Squad.2013.480p.H265.avi;Gangster.Squad.2013.BRRip.XviD.MP3-RARBG;/mnt/Media/filmes/OLD/Gangster.Squad.2013.BRRip.XviD.MP3-RARBG/Gangster.Squad.2013.BRRip.XviD.MP3-RARBG.avi
NAO;1245,44;04 I Spit On Your Grave 3 Vengeance Is Mine - Horror 2015 Eng Subs 720p [H264-mp4.mp4;04.I.Spit.On.Your.Grave.3.Vengeance.Is.Mine.2015.720p.H265.mp4;I Spit On Your Grave 5 Film Collection;/mnt/Media/filmes/Franquias/I Spit On Your Grave - Complete 5 Movie Collection 1978-2019 Eng Subs 720p [H264-mp4]/I Spit On Your Grave 5 Film Collection/04 I Spit On Your Grave 3 Vengeance Is Mine - Horror 2015 Eng Subs 720p [H264-mp4.mp4
NAO;1216,19;the.prisoner.xxx.dvdrip.x264-triplex.mp4;the.prisoner.480p.H265.mp4;The.Prisoner.XXX.DVDRip.x264-TRiPLEX;/mnt/Media/filmes/OLD/The.Prisoner.XXX.DVDRip.x264-TRiPLEX/the.prisoner.xxx.dvdrip.x264-triplex.mp4
NAO;1205,49;24.Hours.to.Live.2017.WEB-DL.XviD.MP3-FGT.avi;24.Hours.to.Live.2017.480p.H265.avi;24.Hours.to.Live.2017.WEB-DL.XviD.MP3-FGT;/mnt/Media/filmes/2017/24.Hours.to.Live.2017.WEB-DL.XviD.MP3-FGT/24.Hours.to.Live.2017.WEB-DL.XviD.MP3-FGT.avi
NAO;1162,20;Robot.Overlords.2014.BRRip.XviD.MP3-RARBG.avi;Robot.Overlords.2014.480p.H265.avi;Robot.Overlords.2014.BRRip.XviD.MP3-RARBG;/mnt/Media/filmes/OLD/Robot.Overlords.2014.BRRip.XviD.MP3-RARBG/Robot.Overlords.2014.BRRip.XviD.MP3-RARBG.avi
NAO;1145,92;Micki.and.Maude.1984.WEBRip.x264-ION10.mp4;Micki.and.Maude.1984.480p.H265.mp4;Micki.and.Maude.1984.WEBRip.x264-ION10;/mnt/Media/filmes/OLD/Micki.and.Maude.1984.WEBRip.x264-ION10/Micki.and.Maude.1984.WEBRip.x264-ION10.mp4
NAO;856,04;moloch.tropical.2009.dvdrip.x264-bipolar.mkv;moloch.tropical.2009.480p.H265.mkv;Moloch.Tropical.2009.DVDRip.x264-BiPOLAR[rarbg];/mnt/Media/filmes/OLD/Moloch.Tropical.2009.DVDRip.x264-BiPOLAR[rarbg]/moloch.tropical.2009.dvdrip.x264-bipolar.mkv
NAO;800,64;Mauá - O Imperador e o Rei - Sérgio Rezende (1999).avi;Mauá.1999.480p.H265.avi;MAUÁ - O Imperador e o Rei;/mnt/Media/filmes/OLD/MAUÁ - O Imperador e o Rei/Mauá - O Imperador e o Rei - Sérgio Rezende (1999).avi
NAO;796,24;57.Seconds.2023.720p.WEBRip.800MB.x264-GalaxyRG.mkv;57.Seconds.2023.720p.H265.mkv;2023;/mnt/Media/filmes/2023/57.Seconds.2023.720p.WEBRip.800MB.x264-GalaxyRG.mkv
NAO;796,06;GalaxyRG - Ak.47.Kalashnikov.2021.720p.WEBRip.800MB.x264-GalaxyRG.mkv;GalaxyRG.2021.720p.H265.mkv;Ak.47.Kalashnikov.2021.720p.WEBRip.800MB.x264-GalaxyRG[TGx];/mnt/Media/filmes/2021/Ak.47.Kalashnikov.2021.720p.WEBRip.800MB.x264-GalaxyRG[TGx]/GalaxyRG - Ak.47.Kalashnikov.2021.720p.WEBRip.800MB.x264-GalaxyRG.mkv
NAO;706,16;Confia.Em.Mim.2014.DVDRip.XviD.Nacional-TV.avi;Confia.Em.Mim.2014.480p.H265.avi;Confia.Em.Mim.2014.DVDRip.XviD.Nacional-TV;/mnt/Media/filmes/OLD/Confia.Em.Mim.2014.DVDRip.XviD.Nacional-TV/Confia.Em.Mim.2014.DVDRip.XviD.Nacional-TV.avi
