Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;1525,09;Manhattan S02E09.mp4;Manhattan.S02E09.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E09.mp4
NAO;1512,80;Tomorrow.With.You.2017.S01E12.1080p.NF.WEB-DL.DDP2.0.x264-deeplife.mkv;Tomorrow.With.You.2017.S01E12.1080p.H265.mkv;Tomorrow.With.You.2017.KOREAN.1080p.NF.WEBRip.DDP2.0.x264-deeplife[rartv];\\192.168.0.99\Media\series\Tomorrow.With.You.2017.KOREAN.1080p.NF.WEBRip.DDP2.0.x264-deeplife[rartv]\Tomorrow.With.You.2017.S01E12.1080p.NF.WEB-DL.DDP2.0.x264-deeplife.mkv
NAO;1507,92;Manhattan S02E08.mp4;Manhattan.S02E08.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E08.mp4
NAO;1502,93;Manhattan S02E06.mp4;Manhattan.S02E06.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E06.mp4
NAO;1498,41;Manhattan S02E02.mp4;Manhattan.S02E02.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E02.mp4
NAO;1496,49;Yumi's.Cells.S02E14.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E14.1080p.H265.mkv;Yumis.Cells.S02E14.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E14.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E14.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1484,06;Yumi's.Cells.S02E07.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E07.1080p.H265.mkv;Yumis.Cells.S02E07.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E07.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E07.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1476,33;Yumi's.Cells.S02E04.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E04.1080p.H265.mkv;Yumis.Cells.S02E04.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E04.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E04.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1432,72;Manhattan S01E11.mp4;Manhattan.S01E11.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E11.mp4
NAO;1429,69;Tomorrow.With.You.2017.S01E14.1080p.NF.WEB-DL.DDP2.0.x264-deeplife.mkv;Tomorrow.With.You.2017.S01E14.1080p.H265.mkv;Tomorrow.With.You.2017.KOREAN.1080p.NF.WEBRip.DDP2.0.x264-deeplife[rartv];\\192.168.0.99\Media\series\Tomorrow.With.You.2017.KOREAN.1080p.NF.WEBRip.DDP2.0.x264-deeplife[rartv]\Tomorrow.With.You.2017.S01E14.1080p.NF.WEB-DL.DDP2.0.x264-deeplife.mkv
NAO;1409,74;Manhattan S02E03.mp4;Manhattan.S02E03.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E03.mp4
NAO;1409,60;Manhattan S01E09.mp4;Manhattan.S01E09.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E09.mp4
NAO;1406,48;Manhattan S01E08.mp4;Manhattan.S01E08.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E08.mp4
NAO;1405,40;Manhattan S02E04.mp4;Manhattan.S02E04.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E04.mp4
NAO;1402,78;Yumi's.Cells.S02E03.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E03.1080p.H265.mkv;Yumis.Cells.S02E03.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E03.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E03.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1393,77;Yumi's.Cells.S02E11.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E11.1080p.H265.mkv;Yumis.Cells.S02E11.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E11.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E11.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1391,62;Manhattan S01E04.mp4;Manhattan.S01E04.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E04.mp4
NAO;1390,14;Manhattan S01E05.mp4;Manhattan.S01E05.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E05.mp4
NAO;1389,87;Manhattan S01E12.mp4;Manhattan.S01E12.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E12.mp4
NAO;1388,56;Yumi's.Cells.S02E06.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E06.1080p.H265.mkv;Yumis.Cells.S02E06.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E06.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E06.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1385,33;Manhattan S01E10.mp4;Manhattan.S01E10.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E10.mp4
NAO;1383,76;Manhattan S02E07.mp4;Manhattan.S02E07.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E07.mp4
NAO;1380,97;Manhattan S01E03.mp4;Manhattan.S01E03.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E03.mp4
NAO;1379,36;Yumi's.Cells.S02E12.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E12.1080p.H265.mkv;Yumis.Cells.S02E12.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E12.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E12.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1365,91;Yumi's.Cells.S02E09.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E09.1080p.H265.mkv;Yumis.Cells.S02E09.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E09.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E09.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1362,72;Manhattan S01E07.mp4;Manhattan.S01E07.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E07.mp4
NAO;1354,75;Yumi's.Cell.S02E01.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cell.S02E01.1080p.H265.mkv;Yumis.Cell.S02E01.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cell.S02E01.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cell.S02E01.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1348,37;Yumi's.Cell.S02E02.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cell.S02E02.1080p.H265.mkv;Yumis.Cell.S02E02.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cell.S02E02.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cell.S02E02.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1344,77;Yumi's.Cells.S02E13.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E13.1080p.H265.mkv;Yumis.Cells.S02E13.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E13.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E13.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1330,10;Manhattan S01E06.mp4;Manhattan.S01E06.1080p.H265.mp4;Season 1;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 1\Manhattan S01E06.mp4
NAO;1304,39;Yumi's.Cells.S02E10.1080p.WEB-DL.AAC.H.264-Taengoo.mkv;Yumi_s.Cells.S02E10.1080p.H265.mkv;Yumis.Cells.S02E10.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv];\\192.168.0.99\Media\series\Yumis.Cells\S02\Yumis.Cells.S02E10.KOREAN.1080p.WEBRip.AAC2.0.x264-Taengoo[rartv]\Yumi's.Cells.S02E10.1080p.WEB-DL.AAC.H.264-Taengoo.mkv
NAO;1270,70;Manhattan S02E05.mp4;Manhattan.S02E05.1080p.H265.mp4;Season 2;\\192.168.0.99\Media\series\Manhattan Season 1 and 2 Mp4 1080p\Season 2\Manhattan S02E05.mp4
NAO;1088,40;Obi-Wan.Kenobi.S01E05.720p.WEB.h264-KOGi.mkv;Obi-Wan.Kenobi.S01E05.720p.H265.mkv;Obi-Wan.Kenobi.S01E05.720p.WEB.h264-KOGi[rarbg];\\192.168.0.99\Media\series\Obi-Wan.Kenobi.S01\Obi-Wan.Kenobi.S01E05.720p.WEB.h264-KOGi[rarbg]\Obi-Wan.Kenobi.S01E05.720p.WEB.h264-KOGi.mkv
NAO;1049,20;S01E01 - Pilot.mp4;Pilot.S01E01.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E01 - Pilot.mp4
NAO;1048,00;'Pilot'.mkv;_Pilot_.720p.H265.mkv;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\'Pilot'.mkv
NAO;955,88;DNADCRMET01EP05.mp4;DNADCRME.S01E05.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP05.mp4
NAO;942,01;Jeannie.S02E14.Com Todo O Meu Carinho.mkv;Jeannie.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E14.Com Todo O Meu Carinho.mkv
NAO;941,46;Jeannie.S02E04.Clima Propício.mkv;Jeannie.S02E04.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E04.Clima Propício.mkv
NAO;940,60;Jeannie.S02E03.Meu Dono, O Nababo.mkv;Jeannie.S02E03.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E03.Meu Dono, O Nababo.mkv
NAO;939,80;Jeannie.S02E12. Como Desbancar Um Surper-Homem.mkv;Jeannie.S02E12.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E12. Como Desbancar Um Surper-Homem.mkv
NAO;939,22;Jeannie.S02E05.Ultra Visão.mkv;Jeannie.S02E05.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E05.Ultra Visão.mkv
NAO;938,83;Jeannie.S02E06.O Amigo Cão.mkv;Jeannie.S02E06.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E06.O Amigo Cão.mkv
NAO;938,58;Jeannie.S02E13.A Voz da Genialidade.mkv;Jeannie.S02E13.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E13.A Voz da Genialidade.mkv
NAO;937,60;Jeannie.S02E15.Um Saldo a Ser Favor.mkv;Jeannie.S02E15.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E15.Um Saldo a Ser Favor.mkv
NAO;926,73;Jeannie.S02E01. Há Gênios E Gênios.mkv;Jeannie.S02E01.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E01. Há Gênios E Gênios.mkv
NAO;925,56;Jeannie.S01E01.Um Gênio Pousou em Minha Vida.mkv;Jeannie.S01E01.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E01.Um Gênio Pousou em Minha Vida.mkv
NAO;919,77;DNADCRMET01EP04.mp4;DNADCRME.S01E04.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP04.mp4
NAO;912,73;Jeannie.S01E10.O Filtro Mágico.mkv;Jeannie.S01E10.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E10.O Filtro Mágico.mkv
NAO;907,68;Jeannie.S01E25.Gênio Sob Medida.mkv;Jeannie.S01E25.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E25.Gênio Sob Medida.mkv
NAO;907,14;Jeannie.S02E07. Gatilho Relâmpago.mkv;Jeannie.S02E07.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E07. Gatilho Relâmpago.mkv
NAO;906,72;Jeannie.S02E02. Sempre Aos Domingos.mkv;Jeannie.S02E02.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E02. Sempre Aos Domingos.mkv
NAO;905,06;Jeannie.S01E02.Mercado Persa.mkv;Jeannie.S01E02.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E02.Mercado Persa.mkv
NAO;902,90;Jeannie.S01E22.Em Jogos De Azar É Preciso Ter Sorte.mkv;Jeannie.S01E22.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E22.Em Jogos De Azar É Preciso Ter Sorte.mkv
NAO;901,49;Jeannie.S01E12.Tentação à Solta.mkv;Jeannie.S01E12.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E12.Tentação à Solta.mkv
NAO;901,15;Jeannie.S01E30.Jeannie Será Sempre Jeannie.mkv;Jeannie.S01E30.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E30.Jeannie Será Sempre Jeannie.mkv
NAO;894,28;Jeannie.S01E18.Bagdá, Mande Reforços.mkv;Jeannie.S01E18.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E18.Bagdá, Mande Reforços.mkv
NAO;894,03;Jeannie.S01E24.Hóspede Permanente.mkv;Jeannie.S01E24.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E24.Hóspede Permanente.mkv
NAO;893,86;Jeannie.S01E17. Um Astronauta Rico Demais.mkv;Jeannie.S01E17.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E17. Um Astronauta Rico Demais.mkv
NAO;893,51;Jeannie.S01E13.Camaradagem para a Camarada.mkv;Jeannie.S01E13.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E13.Camaradagem para a Camarada.mkv
NAO;891,10;DNADCRMET01EP02.mp4;DNADCRME.S01E02.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP02.mp4
NAO;890,66;Jeannie.S01E27.Um Senhor Ladrão.mkv;Jeannie.S01E27.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E27.Um Senhor Ladrão.mkv
NAO;889,73;Jeannie.S01E26.O Mestre Dos Mestres.mkv;Jeannie.S01E26.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E26.O Mestre Dos Mestres.mkv
NAO;887,28;Jeannie.S01E16.Mecca, Cidade Encantada.mkv;Jeannie.S01E16.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E16.Mecca, Cidade Encantada.mkv
NAO;887,03;Jeannie.S01E08. A Mulher Ideal Não Pode Ser um Gênio.mkv;Jeannie.S01E08.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E08. A Mulher Ideal Não Pode Ser um Gênio.mkv
NAO;881,92;Jeannie.S01E07.O Gênio Incompreendido.mkv;Jeannie.S01E07.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E07.O Gênio Incompreendido.mkv
NAO;881,16;Jeannie.S01E09.Foto-gênia.mkv;Jeannie.S01E09.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E09.Foto-gênia.mkv
NAO;881,14;Jeannie.S01E29.Mágico Amador.mkv;Jeannie.S01E29.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E29.Mágico Amador.mkv
NAO;881,12;Jeannie.S01E11.Procura-se uma Odalisca.mkv;Jeannie.S01E11.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E11.Procura-se uma Odalisca.mkv
NAO;879,43;Jeannie.S01E23.Com a Bola Branca.mkv;Jeannie.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E23.Com a Bola Branca.mkv
NAO;879,20;Jeannie.S01E04.Banquete Nupcial.mkv;Jeannie.S01E04.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E04.Banquete Nupcial.mkv
NAO;878,64;Jeannie.S01E15.Como Deveria Ser, Se Fosse.mkv;Jeannie.S01E15.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E15.Como Deveria Ser, Se Fosse.mkv
NAO;877,59;Jeannie.S01E20.Sempre Desejei Ser Médico.mkv;Jeannie.S01E20.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E20.Sempre Desejei Ser Médico.mkv
NAO;877,39;Jeannie.S01E28.Vingança a Longo Prazo.mkv;Jeannie.S01E28.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E28.Vingança a Longo Prazo.mkv
NAO;872,43;Jeannie.S01E19.Ilusões Engarrafadas.mkv;Jeannie.S01E19.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E19.Ilusões Engarrafadas.mkv
NAO;872,27;Jeannie.S01E06.Desapareça, Mas Não Para Sempre.mkv;Jeannie.S01E06.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E06.Desapareça, Mas Não Para Sempre.mkv
NAO;872,24;Jeannie.S01E21.Um Gênio Em Greve.mkv;Jeannie.S01E21.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E21.Um Gênio Em Greve.mkv
NAO;870,99;Jeannie.S01E14.Casa ou não Casa.mkv;Jeannie.S01E14.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E14.Casa ou não Casa.mkv
NAO;869,42;Jeannie.S01E05.Secretária Genial.mkv;Jeannie.S01E05.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E05.Secretária Genial.mkv
NAO;867,67;Jeannie.S01E03.Como Viver no Mundo da Lua.mkv;Jeannie.S01E03.480p.H265.mkv;Jeannie.S01.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S01.Dual.DVDRip\Jeannie.S01E03.Como Viver no Mundo da Lua.mkv
NAO;832,58;Jeannie.S02E29.Previsões De Uma Bola De Cristal.mkv;Jeannie.S02E29.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E29.Previsões De Uma Bola De Cristal.mkv
NAO;832,24;Jeannie.S02E28.O Imutável Curso da História.mkv;Jeannie.S02E28.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E28.O Imutável Curso da História.mkv
NAO;832,12;Jeannie.S02E30.Receita Para Um Bolo.mkv;Jeannie.S02E30.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E30.Receita Para Um Bolo.mkv
NAO;831,78;Jeannie.S02E22.Quem Pode Dispensar Tal Gênio.mkv;Jeannie.S02E22.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E22.Quem Pode Dispensar Tal Gênio.mkv
NAO;831,72;Jeannie.S02E27.O Gênio Frustrado.mkv;Jeannie.S02E27.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E27.O Gênio Frustrado.mkv
NAO;831,39;Jeannie.S02E16.Um Gênio Escreve Um Livro.mkv;Jeannie.S02E16.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E16.Um Gênio Escreve Um Livro.mkv
NAO;830,19;Jeannie.S02E23.Um Gênio Que Distrai.mkv;Jeannie.S02E23.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E23.Um Gênio Que Distrai.mkv
NAO;829,16;Jeannie.S02E20.Minha Ânfora De Estimação.mkv;Jeannie.S02E20.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E20.Minha Ânfora De Estimação.mkv
NAO;828,84;Jeannie.S02E19.Carta Em Branco.mkv;Jeannie.S02E19.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E19.Carta Em Branco.mkv
NAO;828,34;Jeannie.S02E21.Cidadão, Senhor Meu.mkv;Jeannie.S02E21.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E21.Cidadão, Senhor Meu.mkv
NAO;825,54;Jeannie.S02E17.Um Único Desejo.mkv;Jeannie.S02E17.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E17.Um Único Desejo.mkv
